TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered
2753.893,21,Training,3,Limited Flat,Card,13,,
2757.482,21,Training,3,Limited Flat,Card,,13,
2760.649,21,Training,3,Limited Flat,Card,,16,
2764.282,21,Training,3,Limited Flat,Card,,6,
2768.893,21,Training,3,Limited Flat,Card,34,,
2769.182,21,Training,3,Limited Flat,Card,11,,
2771.249,21,Training,3,Limited Flat,Card,,11,
2772.86,21,Training,3,Limited Flat,Card,,34,
2772.86,21,Training,3,Limited Flat,Distractor,,,
2789.671,21,Training,3,Limited Flat,Bingo,,,
2791.182,21,Training,3,Limited Flat,SelectedCards,,,
2797.06,21,Training,3,Limited Flat,Card,,,13
2802.327,21,Training,3,Limited Flat,Card,,,16
2808.538,21,Training,3,Limited Flat,Card,,,6
2815.293,21,Training,3,Limited Flat,Card,,,11
2816.438,21,Training,3,Limited Flat,Card,,,34
2817.982,21,Training,3,Limited Flat,Result,,,
2827.193,22,Training,3,Limited Flat,Prepare,,,
2829.315,22,Training,3,Limited Flat,ShowPattern,,,
2830.705,22,Training,3,Limited Flat,Card,4,,
2832.871,22,Training,3,Limited Flat,Card,14,,
2835.027,22,Training,3,Limited Flat,Card,24,,
2841.304,22,Training,3,Limited Flat,Card,,14,
2842.193,22,Training,3,Limited Flat,Card,,24,
2845.482,22,Training,3,Limited Flat,Card,,4,
2846.527,22,Training,3,Limited Flat,Card,7,,
2849.471,22,Training,3,Limited Flat,Card,,7,
2850.027,22,Training,3,Limited Flat,Card,21,,
2853.393,22,Training,3,Limited Flat,Card,,21,
2853.393,22,Training,3,Limited Flat,Distractor,,,
2864.282,22,Training,3,Limited Flat,Bingo,,,
2867.627,22,Training,3,Limited Flat,Bingo,,,
2870.871,22,Training,3,Limited Flat,Bingo,,,
2871.549,22,Training,3,Limited Flat,SelectedCards,,,
2879.427,22,Training,3,Limited Flat,Card,,,14
2880.66,22,Training,3,Limited Flat,Card,,,24
2885.227,22,Training,3,Limited Flat,Card,,,4
2889.671,22,Training,3,Limited Flat,Card,,,7
2895.449,22,Training,3,Limited Flat,Card,,,21
2896.727,22,Training,3,Limited Flat,Result,,,
2898.871,23,17,3,Limited Flat,Prepare,,,
